order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction,gross_sales,discount_amount,net_sales,total_cost,gross_profit,margin_pct,is_high_value_order
ORD-000469,2025-03-15,CHH-01,Norte,Tienda,Oficina,Lámpara LED,1,565.11,0.15,238.39,Nuevo,Tarjeta,False,3,565.11,84.77,480.34,238.39,241.95,50.37,False
ORD-000484,2025-03-15,MTY-01,Norte,Online,Oficina,Organizador de escritorio,1,291.45,0.0,105.27,Recurrente,Tarjeta,False,3,291.45,0.0,291.45,105.27,186.18,63.88,False
ORD-000605,2025-03-15,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,6,720.33,0.1,379.89,Nuevo,Tarjeta,False,4,4321.98,432.2,3889.78,2279.34,1610.44,41.4,False
ORD-000851,2025-03-15,CAN-01,Sureste,Online,Hogar,Juego de sábanas,2,623.9,0.0,310.09,Recurrente,Transferencia,False,5,1247.8,0.0,1247.8,620.18,627.62,50.3,False
ORD-000977,2025-03-15,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,2,1211.53,0.1,702.03,Nuevo,Efectivo,False,5,2423.06,242.31,2180.75,1404.06,776.69,35.62,False
ORD-001256,2025-03-15,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,3,532.8,0.1,236.58,Recurrente,Efectivo,False,5,1598.4,159.84,1438.56,709.74,728.82,50.66,False
ORD-001618,2025-03-15,MER-01,Sureste,Tienda,Electrónica,Teclado mecánico,1,1191.65,0.3,723.76,Recurrente,Tarjeta,False,5,1191.65,357.5,834.15,723.76,110.39,13.23,False
ORD-002103,2025-03-15,GDL-02,Occidente,Tienda,Oficina,Silla ergonómica,2,2842.48,0.0,1828.9,Empresa,Tarjeta,False,4,5684.96,0.0,5684.96,3657.8,2027.16,35.66,False
ORD-002298,2025-03-15,ZAP-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,2,896.38,0.0,522.84,Nuevo,Tarjeta,False,4,1792.76,0.0,1792.76,1045.68,747.08,41.67,False
ORD-002418,2025-03-15,MER-01,Sureste,Tienda,Hogar,Licuadora,2,980.52,0.15,546.33,Recurrente,Transferencia,False,4,1961.04,294.16,1666.88,1092.66,574.22,34.45,False
ORD-003600,2025-03-15,CDMX-02,Centro,Online,Oficina,Silla ergonómica,2,2848.67,0.1,1816.21,Nuevo,Tarjeta,False,4,5697.34,569.73,5127.61,3632.42,1495.19,29.16,False
ORD-000014,2025-03-16,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3110.12,0.1,2362.39,Nuevo,Efectivo,True,5,3110.12,311.01,2799.11,2362.39,436.72,15.6,False
ORD-000728,2025-03-16,MER-01,Sureste,Online,Electrónica,Teclado mecánico,1,1200.56,0.05,710.74,Recurrente,Transferencia,False,5,1200.56,60.03,1140.53,710.74,429.79,37.68,False
ORD-001438,2025-03-16,ZAP-01,Occidente,Tienda,Electrónica,Teclado mecánico,4,1206.65,0.3,720.78,Nuevo,Tarjeta,False,4,4826.6,1447.98,3378.62,2883.12,495.5,14.67,False
ORD-001443,2025-03-16,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,3,1213.41,0.05,736.08,Recurrente,Efectivo,False,5,3640.23,182.01,3458.22,2208.24,1249.98,36.15,False
ORD-002593,2025-03-16,GDL-02,Occidente,Online,Hogar,Licuadora,1,978.5,0.1,561.89,Recurrente,Tarjeta,False,3,978.5,97.85,880.65,561.89,318.76,36.2,False
ORD-003266,2025-03-16,PUE-01,Centro,Tienda,Hogar,Juego de sábanas,2,649.52,0.1,307.92,Nuevo,Efectivo,False,3,1299.04,129.9,1169.14,615.84,553.3,47.33,False
ORD-003277,2025-03-16,CDMX-01,Centro,Online,Hogar,Licuadora,2,976.03,0.0,567.15,Nuevo,Tarjeta,True,3,1952.06,0.0,1952.06,1134.3,817.76,41.89,False
ORD-003405,2025-03-16,CAN-01,Sureste,Tienda,Deportes,Tapete de yoga,1,396.45,0.0,163.19,Nuevo,Efectivo,False,5,396.45,0.0,396.45,163.19,233.26,58.84,False
ORD-000544,2025-03-17,VER-01,Golfo,Tienda,Deportes,Mochila deportiva,1,737.37,0.0,341.62,Nuevo,Tarjeta,False,3,737.37,0.0,737.37,341.62,395.75,53.67,False
ORD-001048,2025-03-17,GDL-01,Occidente,Tienda,Hogar,Licuadora,1,1037.63,0.05,550.58,Nuevo,Tarjeta,False,4,1037.63,51.88,985.75,550.58,435.17,44.15,False
ORD-001540,2025-03-17,MTY-02,Norte,Tienda,Oficina,Lámpara LED,2,572.76,0.2,242.84,Recurrente,Tarjeta,False,5,1145.52,229.1,916.42,485.68,430.74,47.0,False
ORD-001952,2025-03-17,CDMX-01,Centro,Online,Hogar,Juego de sábanas,2,647.19,0.1,308.47,Empresa,Transferencia,False,5,1294.38,129.44,1164.94,616.94,548.0,47.04,False
ORD-002811,2025-03-17,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3272.59,0.05,2356.99,Empresa,Tarjeta,False,3,3272.59,163.63,3108.96,2356.99,751.97,24.19,False
ORD-003018,2025-03-17,CDMX-01,Centro,Online,Hogar,Cafetera programable,2,1475.45,0.05,858.25,Nuevo,Tarjeta,False,4,2950.9,147.55,2803.35,1716.5,1086.85,38.77,False
ORD-000415,2025-03-18,GDL-01,Occidente,Online,Deportes,Mancuernas 10 kg,1,875.24,0.0,519.27,Recurrente,Tarjeta,False,4,875.24,0.0,875.24,519.27,355.97,40.67,False
ORD-000549,2025-03-18,MTY-02,Norte,Online,Deportes,Mochila deportiva,3,768.4,0.1,337.65,Recurrente,Tarjeta,False,5,2305.2,230.52,2074.68,1012.95,1061.73,51.18,False
ORD-000786,2025-03-18,VER-01,Golfo,Tienda,Oficina,Silla ergonómica,6,3028.51,0.0,1860.19,Nuevo,Efectivo,False,5,18171.06,0.0,18171.06,11161.14,7009.92,38.58,True
ORD-001008,2025-03-18,CDMX-02,Centro,Online,Electrónica,Monitor 24 pulgadas,3,3263.06,0.0,2384.47,Nuevo,Tarjeta,False,3,9789.18,0.0,9789.18,7153.41,2635.77,26.93,True
ORD-001744,2025-03-18,VER-01,Golfo,Tienda,Hogar,Cafetera programable,1,1508.88,0.1,863.78,Recurrente,Tarjeta,False,5,1508.88,150.89,1357.99,863.78,494.21,36.39,False
ORD-002415,2025-03-18,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,5,2913.54,0.1,1838.13,Nuevo,Tarjeta,False,4,14567.7,1456.77,13110.93,9190.65,3920.28,29.9,True
ORD-002520,2025-03-18,CDMX-02,Centro,Tienda,Hogar,Cafetera programable,2,1514.18,0.1,876.39,Nuevo,Tarjeta,False,4,3028.36,302.84,2725.52,1752.78,972.74,35.69,False
ORD-002722,2025-03-18,PUE-01,Centro,Tienda,Deportes,Tapete de yoga,2,414.2,0.3,160.24,Nuevo,Efectivo,False,5,828.4,248.52,579.88,320.48,259.4,44.73,False
ORD-002918,2025-03-18,PUE-01,Centro,Tienda,Hogar,Cafetera programable,1,1446.48,0.1,853.15,Recurrente,Tarjeta,False,5,1446.48,144.65,1301.83,853.15,448.68,34.47,False
ORD-003030,2025-03-18,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,4,1511.59,0.0,856.69,Recurrente,Efectivo,False,5,6046.36,0.0,6046.36,3426.76,2619.6,43.33,False
ORD-003068,2025-03-18,CDMX-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3169.61,0.0,2334.23,Nuevo,Tarjeta,False,5,3169.61,0.0,3169.61,2334.23,835.38,26.36,False
ORD-003518,2025-03-18,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,2,3230.81,0.1,2265.76,Recurrente,Tarjeta,False,4,6461.62,646.16,5815.46,4531.52,1283.94,22.08,False
ORD-001291,2025-03-19,GDL-02,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,928.59,0.0,515.86,Nuevo,Tarjeta,False,5,928.59,0.0,928.59,515.86,412.73,44.45,False
ORD-001517,2025-03-19,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,718.08,0.15,378.17,Recurrente,Transferencia,False,5,718.08,107.71,610.37,378.17,232.2,38.04,False
ORD-001596,2025-03-19,GDL-02,Occidente,Tienda,Deportes,Tapete de yoga,4,391.14,0.0,158.18,Nuevo,Tarjeta,False,3,1564.56,0.0,1564.56,632.72,931.84,59.56,False
ORD-001813,2025-03-19,MER-01,Sureste,Tienda,Deportes,Tapete de yoga,2,391.11,0.2,158.67,Recurrente,Tarjeta,False,5,782.22,156.44,625.78,317.34,308.44,49.29,False
ORD-001945,2025-03-19,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,2,719.33,0.2,339.62,Recurrente,Efectivo,False,3,1438.66,287.73,1150.93,679.24,471.69,40.98,False
ORD-002844,2025-03-19,GDL-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,891.1,0.0,502.32,Nuevo,Efectivo,False,3,891.1,0.0,891.1,502.32,388.78,43.63,False
ORD-002874,2025-03-19,GDL-02,Occidente,Tienda,Deportes,Mochila deportiva,2,754.01,0.2,332.73,Recurrente,Tarjeta,False,4,1508.02,301.6,1206.42,665.46,540.96,44.84,False
ORD-003069,2025-03-19,MER-01,Sureste,Online,Electrónica,Monitor 24 pulgadas,2,3147.37,0.05,2409.9,Nuevo,Transferencia,False,5,6294.74,314.74,5980.0,4819.8,1160.2,19.4,False
ORD-003348,2025-03-19,MER-01,Sureste,Online,Electrónica,Monitor 24 pulgadas,5,3255.19,0.15,2398.5,Recurrente,Efectivo,False,4,16275.95,2441.39,13834.56,11992.5,1842.06,13.31,True
ORD-000339,2025-03-20,CDMX-02,Centro,Online,Hogar,Cafetera programable,1,1475.79,0.05,866.26,Empresa,Transferencia,False,3,1475.79,73.79,1402.0,866.26,535.74,38.21,False
ORD-000825,2025-03-20,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,2,3305.71,0.1,2358.17,Recurrente,Tarjeta,False,3,6611.42,661.14,5950.28,4716.34,1233.94,20.74,False
ORD-000874,2025-03-20,VER-01,Golfo,Tienda,Hogar,Cafetera programable,1,1504.34,0.1,871.23,Recurrente,Tarjeta,False,5,1504.34,150.43,1353.91,871.23,482.68,35.65,False
ORD-001328,2025-03-20,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3187.35,0.1,2368.95,Recurrente,Tarjeta,False,2,3187.35,318.74,2868.61,2368.95,499.66,17.42,False
ORD-001605,2025-03-20,ZAP-01,Occidente,Tienda,Oficina,Organizador de escritorio,1,292.56,0.15,103.5,Nuevo,Tarjeta,False,3,292.56,43.88,248.68,103.5,145.18,58.38,False
ORD-001852,2025-03-20,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,1,642.36,0.1,307.15,Recurrente,Efectivo,False,5,642.36,64.24,578.12,307.15,270.97,46.87,False
ORD-002254,2025-03-20,GDL-02,Occidente,Tienda,Deportes,Tapete de yoga,2,395.46,0.1,159.63,Nuevo,Tarjeta,False,5,790.92,79.09,711.83,319.26,392.57,55.15,False
ORD-002346,2025-03-20,MTY-02,Norte,Tienda,Electrónica,Audífonos Bluetooth,4,688.62,0.0,385.41,Nuevo,Efectivo,False,4,2754.48,0.0,2754.48,1541.64,1212.84,44.03,False
ORD-002712,2025-03-20,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,1,1193.76,0.3,727.61,Nuevo,Tarjeta,False,5,1193.76,358.13,835.63,727.61,108.02,12.93,False
ORD-003114,2025-03-20,GDL-02,Occidente,Online,Electrónica,Teclado mecánico,2,1276.29,0.0,747.43,Nuevo,Efectivo,False,2,2552.58,0.0,2552.58,1494.86,1057.72,41.44,False
ORD-003174,2025-03-20,GDL-01,Occidente,Tienda,Oficina,Organizador de escritorio,4,293.3,0.1,104.1,Nuevo,Tarjeta,False,2,1173.2,117.32,1055.88,416.4,639.48,60.56,False
ORD-000154,2025-03-21,CDMX-02,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3115.57,0.0,2355.58,Nuevo,Efectivo,False,3,3115.57,0.0,3115.57,2355.58,759.99,24.39,False
ORD-000550,2025-03-21,CDMX-02,Centro,Online,Deportes,Mochila deportiva,5,752.31,0.15,336.58,Recurrente,Tarjeta,False,4,3761.55,564.23,3197.32,1682.9,1514.42,47.37,False
ORD-000560,2025-03-21,PUE-01,Centro,Tienda,Deportes,Mochila deportiva,1,736.35,0.05,345.54,Nuevo,Tarjeta,False,5,736.35,36.82,699.53,345.54,353.99,50.6,False
ORD-001403,2025-03-21,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3304.41,0.15,2355.49,Nuevo,Efectivo,False,4,3304.41,495.66,2808.75,2355.49,453.26,16.14,False
ORD-001606,2025-03-21,VER-01,Golfo,Tienda,Oficina,Lámpara LED,1,569.19,0.3,246.9,Recurrente,Tarjeta,True,4,569.19,170.76,398.43,246.9,151.53,38.03,False
ORD-002131,2025-03-21,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,1,736.99,0.0,339.39,Recurrente,Tarjeta,False,5,736.99,0.0,736.99,339.39,397.6,53.95,False
ORD-002258,2025-03-21,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,3,3364.46,0.15,2361.67,Nuevo,Tarjeta,False,5,10093.38,1514.01,8579.37,7085.01,1494.36,17.42,True
ORD-002674,2025-03-21,MTY-02,Norte,Tienda,Oficina,Lámpara LED,5,564.46,0.05,238.85,Recurrente,Tarjeta,False,4,2822.3,141.12,2681.18,1194.25,1486.93,55.46,False
ORD-002938,2025-03-21,ZAP-01,Occidente,Online,Deportes,Mochila deportiva,1,785.65,0.1,342.65,Recurrente,Tarjeta,False,5,785.65,78.56,707.09,342.65,364.44,51.54,False
ORD-000244,2025-03-22,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,1,650.2,0.0,314.57,Empresa,Tarjeta,False,5,650.2,0.0,650.2,314.57,335.63,51.62,False
ORD-000267,2025-03-22,VER-01,Golfo,Tienda,Hogar,Licuadora,5,1003.44,0.0,553.22,Nuevo,Tarjeta,False,3,5017.2,0.0,5017.2,2766.1,2251.1,44.87,False
ORD-000387,2025-03-22,GDL-01,Occidente,Online,Hogar,Juego de sábanas,1,699.0,0.1,314.08,Empresa,Efectivo,True,4,699.0,69.9,629.1,314.08,315.02,50.07,False
ORD-001076,2025-03-22,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,1,704.92,0.15,375.42,Nuevo,Tarjeta,False,4,704.92,105.74,599.18,375.42,223.76,37.34,False
ORD-001467,2025-03-22,GDL-01,Occidente,Tienda,Hogar,Licuadora,3,1004.71,0.0,567.98,Empresa,Tarjeta,False,1,3014.13,0.0,3014.13,1703.94,1310.19,43.47,False
ORD-002210,2025-03-22,ZAP-01,Occidente,Tienda,Electrónica,Teclado mecánico,2,1138.41,0.0,722.94,Empresa,Tarjeta,False,4,2276.82,0.0,2276.82,1445.88,830.94,36.5,False
ORD-002614,2025-03-22,MTY-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,696.74,0.0,380.07,Recurrente,Tarjeta,False,4,696.74,0.0,696.74,380.07,316.67,45.45,False
ORD-002821,2025-03-22,CHH-01,Norte,Tienda,Oficina,Silla ergonómica,2,2900.5,0.15,1849.67,Nuevo,Tarjeta,False,5,5801.0,870.15,4930.85,3699.34,1231.51,24.98,False
ORD-003009,2025-03-22,CDMX-01,Centro,Tienda,Deportes,Mochila deportiva,1,756.34,0.15,342.53,Recurrente,Efectivo,False,4,756.34,113.45,642.89,342.53,300.36,46.72,False
ORD-000015,2025-03-23,GDL-02,Occidente,Online,Deportes,Mochila deportiva,2,728.05,0.0,342.37,Nuevo,Efectivo,False,5,1456.1,0.0,1456.1,684.74,771.36,52.97,False
ORD-000136,2025-03-23,MTY-02,Norte,Tienda,Oficina,Organizador de escritorio,1,273.79,0.15,105.36,Recurrente,Efectivo,True,5,273.79,41.07,232.72,105.36,127.36,54.73,False
ORD-000380,2025-03-23,MER-01,Sureste,Online,Oficina,Organizador de escritorio,2,296.73,0.15,104.84,Nuevo,Tarjeta,True,5,593.46,89.02,504.44,209.68,294.76,58.43,False
ORD-000533,2025-03-23,GDL-02,Occidente,Online,Deportes,Tapete de yoga,3,409.12,0.1,155.94,Nuevo,Efectivo,False,4,1227.36,122.74,1104.62,467.82,636.8,57.65,False
ORD-000574,2025-03-23,GDL-01,Occidente,Tienda,Hogar,Juego de sábanas,2,649.43,0.05,313.87,Recurrente,Tarjeta,False,4,1298.86,64.94,1233.92,627.74,606.18,49.13,False
ORD-001339,2025-03-23,GDL-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,6,3188.18,0.1,2410.64,Recurrente,Tarjeta,False,5,19129.08,1912.91,17216.17,14463.84,2752.33,15.99,True
ORD-001865,2025-03-23,CDMX-01,Centro,Online,Hogar,Licuadora,1,989.98,0.05,565.74,Recurrente,Efectivo,False,4,989.98,49.5,940.48,565.74,374.74,39.85,False
ORD-000480,2025-03-24,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,5,757.28,0.1,349.61,Nuevo,Efectivo,True,4,3786.4,378.64,3407.76,1748.05,1659.71,48.7,False
ORD-000919,2025-03-24,MTY-02,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3391.19,0.15,2379.84,Empresa,Tarjeta,True,4,3391.19,508.68,2882.51,2379.84,502.67,17.44,False
ORD-001142,2025-03-24,CDMX-01,Centro,Online,Deportes,Mancuernas 10 kg,1,926.91,0.05,523.03,Empresa,Efectivo,False,3,926.91,46.35,880.56,523.03,357.53,40.6,False
ORD-001569,2025-03-24,CDMX-02,Centro,Online,Electrónica,Teclado mecánico,2,1240.24,0.2,720.33,Recurrente,Tarjeta,False,3,2480.48,496.1,1984.38,1440.66,543.72,27.4,False
ORD-002391,2025-03-24,MTY-02,Norte,Tienda,Oficina,Organizador de escritorio,6,280.01,0.2,107.74,Recurrente,Tarjeta,False,3,1680.06,336.01,1344.05,646.44,697.61,51.9,False
ORD-003298,2025-03-24,CHH-01,Norte,Tienda,Hogar,Juego de sábanas,2,629.61,0.15,303.15,Nuevo,Tarjeta,False,3,1259.22,188.88,1070.34,606.3,464.04,43.35,False
ORD-003532,2025-03-24,MER-01,Sureste,Tienda,Hogar,Cafetera programable,3,1560.01,0.05,851.8,Nuevo,Tarjeta,False,5,4680.03,234.0,4446.03,2555.4,1890.63,42.52,False
ORD-000751,2025-03-25,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,1,907.68,0.0,537.9,Recurrente,Tarjeta,False,5,907.68,0.0,907.68,537.9,369.78,40.74,False
ORD-001035,2025-03-25,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3193.75,0.05,2313.11,Nuevo,Tarjeta,False,5,3193.75,159.69,3034.06,2313.11,720.95,23.76,False
ORD-001524,2025-03-25,MTY-02,Norte,Online,Hogar,Juego de sábanas,3,636.76,0.2,309.44,Nuevo,Tarjeta,False,5,1910.28,382.06,1528.22,928.32,599.9,39.25,False
ORD-002174,2025-03-25,MTY-01,Norte,Online,Oficina,Silla ergonómica,1,2786.87,0.05,1825.64,Recurrente,Tarjeta,False,2,2786.87,139.34,2647.53,1825.64,821.89,31.04,False
ORD-002680,2025-03-25,MTY-01,Norte,Online,Oficina,Silla ergonómica,2,2990.68,0.2,1807.9,Recurrente,Tarjeta,False,4,5981.36,1196.27,4785.09,3615.8,1169.29,24.44,False
ORD-000488,2025-03-26,GDL-02,Occidente,Online,Electrónica,Monitor 24 pulgadas,1,3380.79,0.1,2339.92,Nuevo,Efectivo,False,5,3380.79,338.08,3042.71,2339.92,702.79,23.1,False
ORD-000662,2025-03-26,CHH-01,Norte,Tienda,Oficina,Lámpara LED,1,540.16,0.15,236.08,Nuevo,Tarjeta,False,2,540.16,81.02,459.14,236.08,223.06,48.58,False
ORD-001800,2025-03-26,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,2,1222.58,0.05,732.5,Recurrente,Transferencia,False,2,2445.16,122.26,2322.9,1465.0,857.9,36.93,False
ORD-001829,2025-03-26,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,3,627.7,0.0,320.95,Recurrente,Tarjeta,False,5,1883.1,0.0,1883.1,962.85,920.25,48.87,False
ORD-002058,2025-03-26,CAN-01,Sureste,Online,Oficina,Organizador de escritorio,1,297.22,0.3,103.57,Recurrente,Tarjeta,False,3,297.22,89.17,208.05,103.57,104.48,50.22,False
ORD-002207,2025-03-26,VER-01,Golfo,Tienda,Deportes,Mancuernas 10 kg,2,887.48,0.1,522.76,Recurrente,Efectivo,False,3,1774.96,177.5,1597.46,1045.52,551.94,34.55,False
ORD-003431,2025-03-26,ZAP-01,Occidente,Tienda,Deportes,Tapete de yoga,1,403.81,0.05,164.72,Recurrente,Tarjeta,False,5,403.81,20.19,383.62,164.72,218.9,57.06,False
ORD-002603,2025-03-27,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,1,681.08,0.15,375.53,Nuevo,Efectivo,False,3,681.08,102.16,578.92,375.53,203.39,35.13,False
ORD-003202,2025-03-27,VER-01,Golfo,Tienda,Deportes,Mancuernas 10 kg,3,896.41,0.05,518.81,Recurrente,Transferencia,False,2,2689.23,134.46,2554.77,1556.43,998.34,39.08,False
ORD-000400,2025-03-28,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,2,556.53,0.05,239.55,Nuevo,Efectivo,False,4,1113.06,55.65,1057.41,479.1,578.31,54.69,False
ORD-000515,2025-03-28,CDMX-01,Centro,Tienda,Hogar,Licuadora,3,978.5,0.1,557.8,Recurrente,Tarjeta,False,5,2935.5,293.55,2641.95,1673.4,968.55,36.66,False
ORD-000896,2025-03-28,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,2,897.52,0.0,519.04,Empresa,Transferencia,False,5,1795.04,0.0,1795.04,1038.08,756.96,42.17,False
ORD-001294,2025-03-28,MER-01,Sureste,Tienda,Deportes,Mochila deportiva,3,748.89,0.2,352.64,Nuevo,Transferencia,False,5,2246.67,449.33,1797.34,1057.92,739.42,41.14,False
ORD-001408,2025-03-28,GDL-01,Occidente,Tienda,Deportes,Tapete de yoga,2,412.4,0.05,162.57,Empresa,Efectivo,False,5,824.8,41.24,783.56,325.14,458.42,58.5,False
ORD-001678,2025-03-28,CDMX-01,Centro,Online,Deportes,Mochila deportiva,1,747.4,0.0,341.17,Nuevo,Tarjeta,False,4,747.4,0.0,747.4,341.17,406.23,54.35,False
ORD-002091,2025-03-28,CDMX-01,Centro,Tienda,Oficina,Silla ergonómica,1,3047.71,0.1,1829.49,Nuevo,Transferencia,False,2,3047.71,304.77,2742.94,1829.49,913.45,33.3,False
ORD-002384,2025-03-28,CDMX-02,Centro,Tienda,Hogar,Cafetera programable,2,1513.17,0.0,871.77,Recurrente,Tarjeta,False,4,3026.34,0.0,3026.34,1743.54,1282.8,42.39,False
ORD-003146,2025-03-28,MTY-01,Norte,Tienda,Deportes,Mochila deportiva,1,750.78,0.1,339.92,Nuevo,Efectivo,False,4,750.78,75.08,675.7,339.92,335.78,49.69,False
ORD-000464,2025-03-29,MER-01,Sureste,Tienda,Hogar,Cafetera programable,2,1492.22,0.0,846.37,Recurrente,Efectivo,True,5,2984.44,0.0,2984.44,1692.74,1291.7,43.28,False
ORD-000838,2025-03-29,CAN-01,Sureste,Online,Oficina,Lámpara LED,3,539.26,0.15,237.65,Nuevo,Efectivo,False,4,1617.78,242.67,1375.11,712.95,662.16,48.15,False
ORD-001065,2025-03-29,CAN-01,Sureste,Tienda,Deportes,Tapete de yoga,3,402.15,0.15,161.25,Nuevo,Tarjeta,False,3,1206.45,180.97,1025.48,483.75,541.73,52.83,False
ORD-001112,2025-03-29,VER-01,Golfo,Online,Electrónica,Monitor 24 pulgadas,2,3379.57,0.0,2285.72,Recurrente,Transferencia,False,4,6759.14,0.0,6759.14,4571.44,2187.7,32.37,True
ORD-001373,2025-03-29,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,4,3168.7,0.0,2363.98,Recurrente,Tarjeta,False,5,12674.8,0.0,12674.8,9455.92,3218.88,25.4,True
ORD-001548,2025-03-29,PUE-01,Centro,Online,Oficina,Lámpara LED,3,574.55,0.0,234.83,Nuevo,Tarjeta,False,4,1723.65,0.0,1723.65,704.49,1019.16,59.13,False
ORD-001917,2025-03-29,GDL-01,Occidente,Tienda,Deportes,Tapete de yoga,3,399.13,0.15,159.05,Recurrente,Tarjeta,False,5,1197.39,179.61,1017.78,477.15,540.63,53.12,False
ORD-002172,2025-03-29,CHH-01,Norte,Tienda,Deportes,Tapete de yoga,4,396.24,0.2,157.31,Recurrente,Efectivo,False,4,1584.96,316.99,1267.97,629.24,638.73,50.37,False
ORD-002359,2025-03-29,PUE-01,Centro,Online,Electrónica,Monitor 24 pulgadas,3,3338.76,0.2,2299.05,Recurrente,Efectivo,False,3,10016.28,2003.26,8013.02,6897.15,1115.87,13.93,True
ORD-002842,2025-03-29,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3229.45,0.1,2377.57,Nuevo,Transferencia,False,4,3229.45,322.94,2906.51,2377.57,528.94,18.2,False
ORD-000229,2025-03-30,MTY-02,Norte,Tienda,Electrónica,Teclado mecánico,5,1216.81,0.0,731.13,Recurrente,Tarjeta,False,5,6084.05,0.0,6084.05,3655.65,2428.4,39.91,False
ORD-000280,2025-03-30,CDMX-02,Centro,Tienda,Hogar,Juego de sábanas,3,630.28,0.2,311.86,Recurrente,Efectivo,False,3,1890.84,378.17,1512.67,935.58,577.09,38.15,False
ORD-000416,2025-03-30,GDL-02,Occidente,Online,Deportes,Tapete de yoga,1,391.93,0.1,159.19,Nuevo,Tarjeta,False,5,391.93,39.19,352.74,159.19,193.55,54.87,False
ORD-000454,2025-03-30,CHH-01,Norte,Tienda,Oficina,Lámpara LED,4,549.96,0.1,237.34,Recurrente,Tarjeta,False,4,2199.84,219.98,1979.86,949.36,1030.5,52.05,False
ORD-000626,2025-03-30,ZAP-01,Occidente,Tienda,Electrónica,Teclado mecánico,2,1206.57,0.1,714.5,Recurrente,Transferencia,False,5,2413.14,241.31,2171.83,1429.0,742.83,34.2,False
ORD-000901,2025-03-30,GDL-01,Occidente,Tienda,Oficina,Silla ergonómica,1,2986.05,0.15,1903.64,Recurrente,Efectivo,False,5,2986.05,447.91,2538.14,1903.64,634.5,25.0,False
ORD-001027,2025-03-30,CHH-01,Norte,Tienda,Hogar,Licuadora,2,1024.44,0.0,563.85,Recurrente,Efectivo,False,4,2048.88,0.0,2048.88,1127.7,921.18,44.96,False
ORD-001195,2025-03-30,CAN-01,Sureste,Online,Hogar,Cafetera programable,3,1482.22,0.1,888.75,Recurrente,Tarjeta,False,5,4446.66,444.67,4001.99,2666.25,1335.74,33.38,False
ORD-001349,2025-03-30,VER-01,Golfo,Online,Hogar,Licuadora,3,1005.98,0.05,551.0,Empresa,Tarjeta,False,4,3017.94,150.9,2867.04,1653.0,1214.04,42.34,False
ORD-002128,2025-03-30,PUE-01,Centro,Online,Oficina,Lámpara LED,5,544.01,0.1,240.18,Nuevo,Tarjeta,False,3,2720.05,272.01,2448.04,1200.9,1247.14,50.94,False
ORD-002711,2025-03-30,ZAP-01,Occidente,Online,Oficina,Lámpara LED,2,546.93,0.15,242.81,Nuevo,Transferencia,False,5,1093.86,164.08,929.78,485.62,444.16,47.77,False
ORD-002834,2025-03-30,CDMX-02,Centro,Online,Deportes,Tapete de yoga,5,419.02,0.0,167.37,Empresa,Efectivo,False,3,2095.1,0.0,2095.1,836.85,1258.25,60.06,False
